,security,DS_DSCODE_C,DS_IS_MAJOR,DS_IS_PRIMQT,DS_SECTYPE,DS_LAST_PRICE_DATE,DS_STATUS,DS_REGION,DS_COVERAGE,DS_QT_NAME,WS_SEC_6035,SYM_INST_ORGPERMID,Industry Group,Sector
298,@LOHAK1,51569F,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,LOHAKIT METAL,C764XLQ10,4295893410,INDUS,STEEL
299,@LOXLE4,356822,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,LOXLEY,C76474840,4295892847,SERVICE,COMM
300,@LUXUR2,53524N,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,LUXURY REAL ESTATE INVESTMENT,C764H50T0,4298015368,PROPCON,PF&REIT
301,@MAHAC1,877017,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MAHACHAI HOSPITAL,C764H6080,4295893206,SERVICE,HELTH
302,@MAJOR16,51338V,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MAJOR DEVELOPMENT,C764M5Q10,4295893341,PROPCON,PROP
303,@MAJOR9,15451L,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MAJOR CINEPLEX GROUP,C764CU530,4295893092,SERVICE,MEDIA
304,@MAKET1,2706N2,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,MAKE TO WIN HOLDING,C764H14K0,5083361619,INDUS,-
305,@MALEE2,315592,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MALEE GROUP,C764B1560,4295892979,AGRO,FOOD
306,@MANDA22,314978,Y,1,Ordinary Share,2023-12-12 00:00:00,ACTIVE,THA,FULL COVERAGE,MANDARIN HOTEL,C764H6100,4295893211,SERVICE,TOURISM
307,@MANGP1,29741D,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,HEALTH EMPIRE CORPORATION,C7642C700,4295892712,SERVICE,-
308,@MARKE281,2775AK,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,MARKET CONNECTIONS ASIA,,5082940111,SERVICE,-
309,@MASTE725,93001R,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MASTERKOOL INTERNATIONAL,C764H54P0,5040272536,SERVICE,-
310,@MASTE751,2715NV,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,MASTER STYLE,C764H15H0,5082935227,SERVICE,-
311,@MATIC3,503240,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MATICHON,C76452240,4295892756,SERVICE,MEDIA
312,@MBKPU4,540265,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MBK,C764A0050,4295892937,PROPCON,PROP
313,@MCGRO1,89390J,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MC GROUP,C764H53O0,5038989393,SERVICE,COMM
314,@MCOTT1,29799Q,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MCOT,C7645C700,4295892825,SERVICE,MEDIA
315,@MEBCO1,27192G,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,MEB CORPORATION,C764H15O0,,SERVICE,-
316,@MEDIA48,865370,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,GRAND CANAL LAND,C764H6120,4295893214,PROPCON,PROP
317,@MEGAC9,90408T,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MEGACHEM (THAILAND),C764H0ZK0,5041022714,INDUS,-
318,@MEGAL7,93107H,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MEGA LIFESCIENCES,C764H5460,5040184360,SERVICE,COMM
319,@MENAT4,2586VD,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,MENA TRANSPORT,C764H12B0,5076941077,SERVICE,TRANS
320,@METRO117,32146N,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRINCIPAL CAPITAL,C7640AA00,4295892706,SERVICE,HELTH
321,@METRO70,865536,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,METRO SYSTEMS,C764H6130,4295893234,TECH,ICT
322,@MFCAS2,540382,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MFC ASSET MANAGEMENT,C76458610,4295892759,FINCIAL,FIN
323,@MFCNI1,31492D,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MFC-NICHADA THANI PROPERTY,C764XV900,4295893421,PROPCON,PF&REIT
324,@MFCPA2,89151Z,Y,1,Ordinary Share,2023-12-08 00:00:00,ACTIVE,THA,RESEARCH,MFC PATONG HERITAGE PROPERTY,C764H1Z70,5042932350,PROPCON,PF&REIT
325,@MFCST1,67853V,Y,1,Ordinary Share,2023-12-12 00:00:00,ACTIVE,THA,RESEARCH,MFC-STRATEGIC STORAGE,,5000444358,PROPCON,PF&REIT
326,@MFECP1,27762K,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MFEC,C764HZ300,4295893313,TECH,ICT
327,@MICRO265,98272C,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,MICRO LEASING,C752CA150,5073094317,FINCIAL,FIN
328,@MIDAA2,27275F,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MIDA ASSETS,C764VR300,4295893426,SERVICE,COMM
329,@MIDAL1,29381V,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MIDA LEASING,C7649Z500,4295892921,FINCIAL,FIN
330,@MIDAM1,32504J,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,GREEN RESOURCES,C7649HA00,4295892904,RESOURC,ENERG
331,@MILLC2,51257T,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MILLCON STEEL,C764UVG00,4295893402,INDUS,STEEL
332,@MILLE43,316335,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,TATA STEEL (THAILAND),C764YO100,4295893433,INDUS,STEEL
333,@MILLI15,30443K,Y,1,Ordinary Share,2023-10-31 00:00:00,ACTIVE,THA,FULL COVERAGE,MILLIONAIRE PROPERTY,C7645V900,4295892817,PROPCON,PF&REIT
334,@MITSI4,9452LM,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,MITSIB LEASING,C764H00S0,5059037647,FINCIAL,-
335,@MKRES2,89693E,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MK RESTAURANT GROUP,C764H53G0,5038065660,AGRO,FOOD
336,@MODER19,315431,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MODERNFORM GROUP,C764A0060,4295892943,CONSUMP,HOME
337,@MONOT9,88986K,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MONO NEXT,C764H5360,5038032392,SERVICE,MEDIA
338,@MOSHI3,2710PF,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,MOSHI MOSHI RETAIL,C764H14U0,5083390302,SERVICE,COMM
339,@MUANG1,53589X,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MUANG THAI INSURANCE,C76458670,4295892778,FINCIAL,INSUR
340,@MUDMA1,9058TX,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,MUD & HOUND,C764H0ZC0,5036847020,AGRO,-
341,@MULTI116,41700U,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MULTIBAX,C764SVC00,4295893385,INDUS,-
342,@MULTI222,53566Q,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,MULTI-NATIONAL RESIDENCE,C764H51S0,4298013710,PROPCON,PF&REIT
343,@MURAM2,316076,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,MURAMOTO ELECTRON,C76475680,4295892895,TECH,ETRON
344,@MVISI1,9323J6,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,M VISION,C764H0150,5063646952,SERVICE,-
345,@NAKOR2,887022,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,G J STEEL,C764H6180,4295893209,INDUS,STEEL
346,@NAMWI1,2775XW,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,NAMWIWAT MEDICAL,,5085174172,CONSUMP,PERSON
347,@NAMYO1,93629Z,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NAMYONG TERMINAL,C764H53R0,4296850517,SERVICE,TRANS
348,@NATIO181,68288X,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,KING GEN,C764H58L0,5000067708,SERVICE,-
349,@NATIO203,725606,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,SUPER TURTLE,C764H58T0,5000061591,SERVICE,-
350,@NATIO69,749568,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,THANACHART CAPITAL,C764A0090,4295892957,FINCIAL,BANK
351,@NATIO74,777529,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NATION GROUP (THAILAND),C76458620,4295892771,SERVICE,MEDIA
352,@NATIO76,887167,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NFC,,4295893219,INDUS,PETRO
353,@NATUR23,316650,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,RABBIT HOLDINGS,C764J0300,4295893330,PROPCON,PROP
354,@NAVAK2,540458,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NAVAKIJ INSURANCE,C764A2630,4295892964,FINCIAL,INSUR
355,@NAVAL2,14897N,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,AMANAH LEASING,C764CM000,4295893126,FINCIAL,FIN
356,@NAVAN13,28980K,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NAVANAKORN,C764ZE500,4295893453,PROPCON,PROP
357,@NAWAR2,319074,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NAWARAT PATANAKARN,C76481650,4295892897,PROPCON,CONS
358,@NCLIN3,9174XC,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NCL INTERNATIONAL LOGISTICS,C764H56I0,5042950320,SERVICE,-
359,@NETBA2,7568Z6,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NETBAY,C764H59A0,5035455531,TECH,-
360,@NEWPL2,776973,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NEW PLUS KNITTING,C764H6200,4295893224,CONSUMP,-
361,@NEWSN2,29628C,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NEWS NETWORK CORPORATION,C764EO600,4295893134,SERVICE,-
362,@NEXTC20,9905FQ,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,NEXT CAPITAL,C764H11V0,5000300853,FINCIAL,FIN
363,@NFCPC1,887167,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NFC,C764H6190,4295893219,INDUS,PETRO
364,@NFORC1,2585LT,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,NFORCE SECURE,C764H12C0,5062393546,TECH,-
365,@NGERN1,2573GG,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,NGERN TID LOR,C764H12P0,5000053611,FINCIAL,FIN
366,@NIPPO69,140176,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,GLOBAL CONSUMER,C76475390,4295892853,AGRO,FOOD
367,@NOBLE14,890649,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NOBLE DEVELOPMENT,C764H6230,4295893223,PROPCON,PROP
368,@NONTH2,140381,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,NONTHAVEJ HOSPITAL,C764H6240,4295893249,SERVICE,HELTH
369,@NOVAO2,2634KM,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,NOVA ORGANIC,C764H13E0,5058654583,CONSUMP,PERSON
370,@NRINS1,98298R,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,NR INSTANT PRODUCE,C764H11G0,5073146024,AGRO,FOOD
371,@NSLFO1,2575HC,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,NSL FOODS,C764H1290,5062393064,AGRO,FOOD
372,@NUTRI43,2718XG,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,NUTRITION SC,C764H1590,5083625591,AGRO,-
373,@OCEAN131,8696Z2,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,ALPHA DIVISIONS,C764H55E0,5002421008,CONSUMP,-
374,@OCEAN44,317194,Y,1,Ordinary Share,2023-12-08 00:00:00,ACTIVE,THA,FULL COVERAGE,OCEAN GLASS,C76475400,4295892854,CONSUMP,HOME
375,@ONETO3,8897UH,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,ONE TO ONE CONTACTS,C764H55K0,5000070985,SERVICE,-
376,@ORIEN84,772149,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,OHTL,C764A0240,4295892962,SERVICE,TOURISM
377,@ORIGI32,8663YM,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,ORIGIN PROPERTY,C764H56W0,5044129190,PROPCON,PROP
378,@ORNSI1,2775PL,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,ORNSIRIN HOLDING PUBLIC,,5083102488,PROPCON,PROP
379,@OSOTS1,9344KK,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,OSOTSPA,C764H56V0,5001110756,AGRO,FOOD
380,@PACIF114,29745F,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PACIFIC PIPE,C7643C700,4295892715,INDUS,STEEL
381,@PADAE2,756162,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,BOUND AND BEYOND,C76426190,4295892736,SERVICE,TOURISM
382,@PANAS5,771340,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PAN ASIA FOOTWEAR,C76458650,4295892797,CONSUMP,FASHION
383,@PANJA6,86845T,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PANJAWATTANA PLASTIC,C764H51A0,5035942070,INDUS,PKG
384,@PATKO3,315395,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PATKOL,C764B1600,4295892987,INDUS,IMM
385,@PATRA3,2753XJ,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PATRANGSIT HEALTHCARE GROUP,C764H15J0,5083784540,SERVICE,HELTH
386,@PATUM2,317737,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRG CORPORATION,C764H6350,4295893225,AGRO,FOOD
387,@PEACE10,2646J0,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PEACE & LIVING,C764H13Y0,5081120677,PROPCON,PROP
388,@PEERA1,9885MR,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PEERAPAT TECHNOLOGY,C764H11N0,5062379309,INDUS,-
389,@PEOPL13,777733,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PEOPLE'S GARMENT,C764B1610,4295892983,CONSUMP,FASHION
390,@PERMS2,31339J,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PERMSIN STEEL WORKS,C7647E900,4295892875,INDUS,STEEL
391,@PHATR10,887125,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PHATRA LEASING,C764H6370,4295893240,FINCIAL,FIN
392,@PHOLD2,72885L,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PHOL DHANYA,C764H5080,5000044340,SERVICE,-
393,@PILAT10,2737ZD,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PILATUS MARINE,C764H14W0,5062392556,SERVICE,-
394,@PINTH1,8939EP,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PINTHONG INDUSTRIAL PARK PROPERTY,C764H55L0,5042964819,PROPCON,PF&REIT
395,@PINTH3,2615XV,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PINTHONG INDUSTRIAL PARK,C764H12X0,5080145090,PROPCON,PF&REIT
396,@PIONE693,9905NY,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PIONEER MOTOR,C764H57P0,5045944371,INDUS,-
397,@PLANB4,9320V8,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PLAN B MEDIA,C764H5510,5038032383,SERVICE,MEDIA
398,@PLATI216,9382XA,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,THE PLATINUM GROUP,C764H55U0,5043338947,PROPCON,PROP
399,@POLYN7,27026A,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,POLYNET,C764H14A0,5082510276,INDUS,AUTO
400,@POLYP10,29948H,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,POLYPLEX (THAILAND),C7641P700,4295892693,INDUS,PKG
401,@PORNP2,29778F,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PORN PROM METAL,C7647G700,4295892882,INDUS,-
402,@PRACT4,9528H5,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,THE PRACTICAL SOLUTION,C764H1100,5062392465,TECH,-
403,@PRAKI2,314940,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRAKIT HOLDINGS,C764B1640,4295892985,SERVICE,MEDIA
404,@PRAND3,503425,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRANDA JEWELRY,C76458690,4295892791,CONSUMP,FASHION
405,@PRARA1,9372J3,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PRARAM 9 HOSPITAL,C764H1Z40,5063773631,SERVICE,HELTH
406,@PREBU1,32472J,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRE-BUILT,C764OFA00,4295893355,PROPCON,CONS
407,@PRECI19,317499,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRECIOUS SHIPPING,C76473370,4295892848,SERVICE,TRANS
408,@PREEC1,865510,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PREECHA GROUP,C764H6400,4295893237,PROPCON,PROP
409,@PREMI282,53472N,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PREMIER MARKETING,C764S2S10,4298008698,AGRO,FOOD
410,@PREMI398,88098V,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PREMIER PRODUCTS,C764H52M0,5037845124,PROPCON,CONMAT
411,@PREMI518,2647FC,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PREMIER TANK,C764H13H0,5081321494,RESOURC,-
412,@PREMI540,2719Y1,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PREMIER QUALITY STARCH,C764H15B0,5062391155,AGRO,FOOD
413,@PRESI539,2559PG,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PRESIDENT AUTOMOBILE INDUSTRIES,C764H12T0,5058654684,INDUS,-
414,@PRESI8,26635D,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRESIDENT BAKERY,C764MQ100,4295893363,AGRO,FOOD
415,@PREUK1,32481J,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRUKSA HOLDING,C7644L100,4295892750,PROPCON,PROP
416,@PRIMA97,9145EN,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PRIMA MARINE,C764H0090,5053503311,SERVICE,TRANS
417,@PRIMO26,2705YM,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PRIMO SERVICE,C764H14T0,5082935090,PROPCON,-
418,@PRINS3,32290U,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRINSIRI,C764RBA00,4295893379,PROPCON,PROP
419,@PRODI10,8954KG,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRODIGY,C764H54O0,5035426100,INDUS,-
420,@PROEN2,25701Y,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PROEN,C764H12D0,5062390997,TECH,-
421,@PROJE27,87681R,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PROJECT PLANNING SERVICE,C764H5280,5037631378,PROPCON,-
422,@PROPE29,316799,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PROPERTY PERFECT,C764J0310,4295893390,PROPCON,PROP
423,@PROSP93,2570FC,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PROSPER ENGINEERING,C764H12G0,5077921229,PROPCON,-
424,@PRUKS4,32481J,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PRUKSA HOLDING,C764H0ZM0,5052528375,PROPCON,PROP
425,@PTGEN1,88799C,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PTG ENERGY,C764H5250,4296486394,RESOURC,ENERG
426,@PTTGL1,77828X,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PTT GLOBAL CHEMICAL,C764H51C0,5036162966,INDUS,PETRO
427,@PTTOI1,9934J8,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,PTT OIL AND RETAIL BUSINESS,C764H12R0,5000011877,RESOURC,ENERG
428,@PTTPU1,14812M,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PTT,C764I2760,4295893306,INDUS,PETRO
429,@PYLON1,32596C,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,PYLON,C7640KA00,4295892699,PROPCON,CONS
430,@QTCEN1,774417,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,QTC ENERGY,C764H50K0,5001169013,RESOURC,ENERG
431,@QUALI22,314972,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,QUALITY HOUSES,C764J0320,4295893382,PROPCON,PF&REIT
432,@QUALI48,41471P,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,QUALITY HOUSES LEASEHOLD PROPERTY FU,C764H57V0,4296273225,PROPCON,PF&REIT
433,@QUALI53,51865J,Y,1,Ordinary Share,2023-12-12 00:00:00,ACTIVE,THA,RESEARCH,QUALITY HOSPITALITY LEASEHOLD PROPERTY,C764H51R0,4297902126,PROPCON,PF&REIT
434,@QUALI58,67585T,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,QUALITECH,C764H5870,4298515765,SERVICE,-
435,@RAIMO6,317723,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,RAIMON LAND,C76481670,4295892891,PROPCON,PROP
436,@RAJAF1,8721X7,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,RAJA FERRY PORT,C764H57R0,5046394542,SERVICE,-
437,@RAJTH3,2562FE,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,RAJTHANEE HOSPITAL PUBLIC,C764H0Z10,5042260125,SERVICE,HELTH
438,@RAMKA2,314980,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,RAMKHAMHAENG HOSPITAL,C76475710,4295892876,SERVICE,HELTH
439,@RASAP1,50404C,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,SINGHA ESTATE,C764UHE00,4295893396,PROPCON,PROP
440,@RATCH18,90426V,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,RATCHAPHRUEK HOSPITAL,C764H0ZQ0,5054027639,SERVICE,HELTH
441,@RATCH8,26620N,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,RATCHTHANI LEASING,C7641P100,4295892705,FINCIAL,FIN
442,@RAYON13,8836ZY,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,RAYONG WIRE INDUSTRIES,C764H5450,5000020420,INDUS,-
443,@RAYON3,28128H,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,RPCG,C764VH400,4295893423,RESOURC,ENERG
444,@READY16,2721ED,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,READYPLANET,C764H1580,5054882741,TECH,-
445,@RHOMB3,9212HT,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,RHOM BHO PROPERTY,C764H0000,5055476597,PROPCON,-
446,@RICHS1,92157H,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,RESEARCH,RICH SPORT,C764H00G0,5057747697,SERVICE,COMM
447,@RICHY3,8986R3,Y,1,Ordinary Share,2023-12-13 00:00:00,ACTIVE,THA,FULL COVERAGE,RICHY PLACE 2002,C764H5520,5040275893,PROPCON,PROP
